Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
63mm_smoke_grenade;63 mm M8HC;Smoke grenade;nice;;;;;;;;;;;;;;;;;;;;
66mm_smoke_grenade;Smoke grenade;Smoke grenade;same;;;;;;;;;;;;;;;;;;;;
81mm_smoke_grenade;Smoke grenade;Smoke grenade;same;;;;;;;;;;;;;;;;;;;;
weapons/80mm_galix_smoke_grenade_launcher;80 mm Galix grenade launcher;80 mm smoke grenade launcher;nice;;;;;;;;;;;;;;;;;;;;
weapons/80mm_galix_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/80mm_brenus_smoke_grenade_launcher;80 mm smoke grenade launcher;80 mm smoke grenade launcher;same;;;;;;;;;;;;;;;;;;;;
weapons/80mm_brenus_smoke_grenade_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
80mm_galix_smoke_grenade;GALIX ☁;Smoke grenade;nice;;;;;;;;;;;;;;;;;;;;
weapons/t_34_100_smoke_barrel_launcher;BDSh;BDSh;same;;;;;;;;;;;;;;;;;;;;
weapons/t_34_100_smoke_barrel_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/t_44_100_smoke_barrel_launcher;BDSh;BDSh;same;;;;;;;;;;;;;;;;;;;;
weapons/t_44_100_smoke_barrel_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/asu_85_smoke_barrel_launcher;BDSh;BDSh;same;;;;;;;;;;;;;;;;;;;;
weapons/asu_85_smoke_barrel_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/is_3_smoke_barrel_launcher;BDSh;BDSh;same;;;;;;;;;;;;;;;;;;;;
weapons/is_3_smoke_barrel_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/is_4m_smoke_barrel_launcher;BDSh;BDSh;same;;;;;;;;;;;;;;;;;;;;
weapons/is_4m_smoke_barrel_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/object_268_smoke_barrel_launcher;BDSh;BDSh;same;;;;;;;;;;;;;;;;;;;;
weapons/object_268_smoke_barrel_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_122_54_smoke_barrel_launcher;BDSh;BDSh;same;;;;;;;;;;;;;;;;;;;;
weapons/su_122_54_smoke_barrel_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/t_10m_smoke_barrel_launcher;BDSh;BDSh;same;;;;;;;;;;;;;;;;;;;;
weapons/t_10m_smoke_barrel_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/t54_1947_smoke_barrel_launcher;BDSh;BDSh;same;;;;;;;;;;;;;;;;;;;;
weapons/t54_1947_smoke_barrel_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/t54_1951_smoke_barrel_launcher;BDSh;BDSh;same;;;;;;;;;;;;;;;;;;;;
weapons/t54_1951_smoke_barrel_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/type_62_smoke_barrel_launcher;BDSh;BDSh;same;;;;;;;;;;;;;;;;;;;;
weapons/type_62_smoke_barrel_launcher/short;☁;Smoke;nice;;;;;;;;;;;;;;;;;;;;
weapons/uk_450mm_18in_mk15_torpedo;18-inch Mark XV torpedo;450 mm Mk XV torpedo;trim;;;;;;;;;;;;;;;;;;;;
weapons/uk_450mm_18in_mk15_torpedo/short;Mk.XV;Mk XV;nice;;;;;;;;;;;;;;;;;;;;
weapons/40mm_l60_bofors_mk1_twin_naval_user_cannon;40 mm/60 Bofors Mk.1 gun;40 mm Bofors L/60 Mark 1 gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/40mm_l60_bofors_mk2_quad_naval_user_cannon;40 mm/60 Bofors Mk.2 gun;40 mm Bofors L/60 Mark 2 gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/40mm_l60_bofors_mk3_single_naval_user_cannon;40 mm/60 Bofors Mk.3 gun;40 mm Bofors L/60 Mark 3 gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/40mm_qf_bofors_mk7_single_naval_user_cannon;40 mm/60 OQF Mk.IX gun, mount Mk.VII;40 mm QF Mark VII gun;trim;;;;;;;;;;;;;;;;;;;;
weapons/40mm_qf_bofors_mk5_twin_naval_user_cannon;40 mm/60 OQF Mk.IX gun, mount Mk.V;40 mm QF Mark V gun;trim;;;;;;;;;;;;;;;;;;;;
weapons/40mm_qf_bofors_staag_mk2_twin_naval_user_cannon;40 mm/60 OQF Mk.X gun, mount STAAG Mk.II;40 mm QF STAAG Mark II gun;trim;;;;;;;;;;;;;;;;;;;;
weapons/40mm_Mle51_t1_user_cannon;40 mm Mle 51 T1 cannon;40 mm Mle51 T1 cannon;trim;;;;;;;;;;;;;;;;;;;;
weapons/81mm_mk_2_mortar_naval_user_cannon;81 mm Mark 2 Mod 0 mortar;81 mm Mk 2 mortar;trim;;;;;;;;;;;;;;;;;;;;
weapons/81mm_mk_2_mortar_naval_user_cannon/short;Mk 2 Mod 0;Mk.2 mortar;nice;;;;;;;;;;;;;;;;;;;;
weapons/40mm_l70_bofors_mel58_naval_user_cannon;40 mm/70 Bofors gun, mount Mod 58 II;40 mm/70 MEL58 mounting;trim;;;;;;;;;;;;;;;;;;;;
37mm_breda_navy_he_t/name;37 mm HE-T;37 mm HE-T;same;;;;;;;;;;;;;;;;;;;;
40mm_bofors_mel58_navy_he/name;40 mm HE-T;40 mm HE-T;same;;;;;;;;;;;;;;;;;;;;
40mm_m_dn51;40 mm M-DN51;40 mm M-DN51 HE-T;nice;;;;;;;;;;;;;;;;;;;;
40mm_bofors_mel58_navy_he_tf/name;40 mm HE-VT;40 mm HE-T-PF;nice;;;;;;;;;;;;;;;;;;;;
40mm_he_t_pf;40 mm HE-VT;40 mm HE-T-PF;nice;;;;;;;;;;;;;;;;;;;;
weapons/114mm_19_4_5in_8cwt_qf_mark1_naval_user_cannon;4.5-inch/19 QF 8Cwt Mk.I gun;114 mm/19 8cwt QF Mk I cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/37mm_69_flak_m42_naval_user_cannon;3.7 cm/69 FlaK-Lafette C/36 mount;3.7 cm FlaK-Lafette C/36 mounting;nice;;;;;;;;;;;;;;;;;;;;
weapons/37mm_69_flak_lm42_twin_naval_user_cannon;3.7 cm/69 FlaK-Lafette LM/42 mount;3.7 cm FlaK-Lafette LM/42 mounting;nice;;;;;;;;;;;;;;;;;;;;
114mm_he_shell;114 mm HE;114 mm HE;same;;;;;;;;;;;;;;;;;;;;
25mm_type96_apt;25 mm AP-T;25 mm AP-T;same;;;;;;;;;;;;;;;;;;;;
25mm_type96_he_t;25 mm HE-T;25 mm HE-T;same;;;;;;;;;;;;;;;;;;;;
weapons/120mm_Schneider_Canet_1898_user_cannon;120 mm Schneider-Canet L/30 cannon;120 mm Schneider-Canet 1898 cannon;nice;;;;;;;;;;;;;;;;;;;;
120mm_schneider_canet_common;S.C. Common pointed;Schneider-Canet SAP;nice;;;;;;;;;;;;;;;;;;;;
120mm_schneider_canet_he;S.C. HE;Schneider-Canet HE;nice;;;;;;;;;;;;;;;;;;;;
weapons/70mm_Type94_user_cannon;70 mm Type 94 cannon;70 mm Type 94 cannon;same;;;;;;;;;;;;;;;;;;;;
70mm_type92_he;Type 92 HE;Type 92 HE;same;;;;;;;;;;;;;;;;;;;;
70mm_type95_ap;Type 95 APHE;Type 95 APHE;same;;;;;;;;;;;;;;;;;;;;
weapons/7_7mm_Type_97_user_machinegun;7.7 mm Type 97 machine gun;7.7 mm Type 97 machine gun;same;;;;;;;;;;;;;;;;;;;;
weapons/6_5mm_Type_91_user_machinegun;6.5 mm Type 91 machine gun;6.5 mm Type 91 machine gun;same;;;;;;;;;;;;;;;;;;;;
weapons/20mm_type98_user_cannon;20 mm Type 98 cannon;20 mm Type 98 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/37mm_type_94_user_cannon;37 mm Type 94 cannon;37 mm Type 94 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/37mm_Type1_user_cannon;37 mm Type 1 cannon;37 mm Type 1 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/37mm_Type100_user_cannon;37 mm Type 100 cannon;37 mm Type 100 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/47mm_Type1_user_cannon;47 mm Type 1 cannon;47 mm Type 1 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/57mm_Type90_user_cannon;57 mm Type 90 cannon;57 mm Type 90 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/57mm_Type97_user_cannon;57 mm Type 97 cannon;57 mm Type 97 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/75mm_Type3_user_cannon;75 mm Type 3 cannon;75 mm Type 3 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/75mm_Type4_user_cannon;75 mm Type 5 cannon;75 mm Type 5 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/120mm_type_3_user_cannon;120 mm 3rd Year Type L/45 cannon;120 mm 3d Year Type cannon;trim;;;;;;;;;;;;;;;;;;;;
weapons/120mm_10th_Year_type_user_cannon;120 mm 10th Year Type L/45 cannon;120 mm 10th Year Type cannon;trim;;;;;;;;;;;;;;;;;;;;
120mm_common_he_base_fuze;Type 1 Common pointed;C.P.(BF);trim;;;;;;;;;;;;;;;;;;;;
120mm_ordinary_mod_1;Type 1 HE;Ordinary, Mod.1;nice;;;;;;;;;;;;;;;;;;;;
weapons/75mm_Type90_user_cannon;75 mm Type 90 cannon;75 mm Type 90 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/75mm_Type99_user_cannon;75 mm Type 99 cannon;75 mm Type 99 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/120mm_Navy_Short_Gun_user_cannon;120 mm Type 3 L/12 cannon;120 mm Navy short gun;trim;;;;;;;;;;;;;;;;;;;;
weapons/90mm_Type61_user_cannon;90 mm Type 61 cannon;90 mm Type 61 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/20mm_Type98_user_cannon;20 mm Type 98 cannon;20 mm Type 98 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/150mm_Type_38_user_cannon;150 mm Type 38 howitzer;150 mm Type 38 howitzer;same;;;;;;;;;;;;;;;;;;;;
weapons/76mm_1902_30_user_cannon;76 mm Mod.1902/30 cannon;76 mm 1902/30 cannon;trim;;;;;;;;;;;;;;;;;;;;
weapons/85mm_Type_62_85_TC_user_cannon;85 mm Type 62-85TC cannon;85 mm Type 63 cannon;trim;;;;;;;;;;;;;;;;;;;;
weapons/85mm_Type_63_user_cannon;85 mm Type 62-85TC cannon (1980);85 mm Type 63 cannon;trim;;;;;;;;;;;;;;;;;;;;
weapons/85mm_Type_56_user_cannon;85 mm Type 56 cannon;85 mm Type 56 cannon;same;;;;;;;;;;;;;;;;;;;;
type_56_he;Type 56 HE;Type 56 HE;same;;;;;;;;;;;;;;;;;;;;
type_56_apc;Type 56 APCBC;Type 56 APCBC;same;;;;;;;;;;;;;;;;;;;;
type_56_hvap;Type 56 HVAP;Type 56 HVAP;same;;;;;;;;;;;;;;;;;;;;
type_56_ap;Type 56 AP;Type 56 AP;same;;;;;;;;;;;;;;;;;;;;
type_56_apbc;Type 56 APBC;Type 56 APBC;same;;;;;;;;;;;;;;;;;;;;
type_56_apcr;Type 56 APCR;Type 56 APCR;same;;;;;;;;;;;;;;;;;;;;
85mm_djw_85;DJW1-85;DJW85;trim;;;;;;;;;;;;;;;;;;;;
20mm_type100_ap;Type 100 AP-T;Type 100 AP-T;same;;;;;;;;;;;;;;;;;;;;
20mm_type100_he;Type 100 HE-T;Type 100 HE-T;same;;;;;;;;;;;;;;;;;;;;
37mm_aphe;Type 94 APHE;Type 94 APHE;same;;;;;;;;;;;;;;;;;;;;
37mm_type1_ap;Type 1 APHE;Type 1 APHE;same;;;;;;;;;;;;;;;;;;;;
47mm_type1_ap;Type 1 APHE;Type 1 APHE;same;;;;;;;;;;;;;;;;;;;;
47mm_type1_he;Type 1 HE;Type 1 HE;same;;;;;;;;;;;;;;;;;;;;
57mm_type90_ap;Type 92 APHE;Type 92 APHE;same;;;;;;;;;;;;;;;;;;;;
57mm_type90_he;Type 90 HE;Type 90 HE;same;;;;;;;;;;;;;;;;;;;;
57mm_type3;Type 3 HEAT;Type 3 HEAT;same;;;;;;;;;;;;;;;;;;;;
70mm_type3;Type 3 HEAT;Type 3 HEAT;same;;;;;;;;;;;;;;;;;;;;
75mm_type1_ap;Type 1 APHE;Type 1 APHE;same;;;;;;;;;;;;;;;;;;;;
75mm_type2;Type 2 HEAT;Type 2 HEAT;same;;;;;;;;;;;;;;;;;;;;
75mm_type90;Type 90 HE;Type 90 HE;same;;;;;;;;;;;;;;;;;;;;
75mm_type94_he;Type 94 HE;Type 94 HE;same;;;;;;;;;;;;;;;;;;;;
75mm_type90_smoke;Type 90☁;Type 90 Smoke;nice;;;;;;;;;;;;;;;;;;;;
75mm_type95;Type 95 APHE;Type 95 APHE;same;;;;;;;;;;;;;;;;;;;;
120mm_type88_mod4_fuze;Type 88 Mod.4;Short Ordinary HE;nice;;;;;;;;;;;;;;;;;;;;
120mm_type88_selective_fuze;Type 88 SF;Selective Fuze HE;nice;;;;;;;;;;;;;;;;;;;;
150mm_type_92;Type 92 HE;Type 92 HE;same;;;;;;;;;;;;;;;;;;;;
150mm_type_95;Type 95 APHE;Type 95 APHE;same;;;;;;;;;;;;;;;;;;;;
106mm_m344a1;M344A1;M344A1;same;;;;;;;;;;;;;;;;;;;;
106mm_m361a1;M361A1;M361A1;same;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_de_wbd;WBD depth charge;WBD depth charge;same;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_de_wbd/short;WBD;WBD;same;;;;;;;;;;;;;;;;;;;;
weapons/de_450_torpedo_1a1;450 mm LT I A1 F5b torpedo;450 mm LT 1A/1 torpedo;trim;;;;;;;;;;;;;;;;;;;;
weapons/de_450_torpedo_1a1/short;LT I A1;LT 1A/1;nice;;;;;;;;;;;;;;;;;;;;
mg131_fighter/name;13 mm machine gun universal ammunition belt;Omni-purpose ammunition belt for 13 mm machine gun;nice;;;;;;;;;;;;;;;;;;;;
mg131_fighter/name/short;Universal;Universal;same;;;;;;;;;;;;;;;;;;;;
mg131_apt/name;13 mm machine gun ammunition belt with AP-T;13 mm machine gun ammunition belt with AP-T bullets;nice;n;;;;;;;;;;;;;;;;;;;
mg131_apt/name/short;APIT;API-T;nice;n;;;;;;;;;;;;;;;;;;;
mg131_heit/name;13 mm machine gun ammunition belt with IAI;13 mm machine gun ammunition belt with IAI bullets;nice;;;;;;;;;;;;;;;;;;;;
mg131_heit/name/short;IAI;IAI;same;;;;;;;;;;;;;;;;;;;;
mgc30l_apit/name;20 mm armor-piercing incendiary shells with tracers;20 mm armor-piercing incendiary shells with tracers;same;n;;;;;;;;;;;;;;;;;;;
mgc30l_apit/name/short;APIT;API-T;nice;n;;;;;;;;;;;;;;;;;;;
mgc30l_heit/name;20 mm HE fragmentation-incendiary with tracers;20 mm HE fragmentation-incendiary shells with tracers;nice;;;;;;;;;;;;;;;;;;;;
mgc30l_heit/name/short;HEFI-T;HEFI-T;same;;;;;;;;;;;;;;;;;;;;
mgc30l_mix/name;20 mm ammunition belt with HEI-T and API-T;20 mm HE fragmentation-incendiary and armor-piercing incendiary shells with tracers.;nice;;;;;;;;;;;;;;;;;;;;
mgc30l_mix/name/short;Universal;Universal;same;;;;;;;;;;;;;;;;;;;;
nr23_turret_heit/name;23 mm fragmentation-incendiary with tracers;23 mm fragmentation-incendiary shells with tracers;nice;;;;;;;;;;;;;;;;;;;;
nr23_turret_heit/name/short;FI-T;FI-T;same;;;;;;;;;;;;;;;;;;;;
nr23_turret_apit/name;23 mm armor-piercing incendiary with tracers;23 mm armor-piercing incendiary shells with tracers;nice;;;;;;;;;;;;;;;;;;;;
nr23_turret_apit/name/short;API-T;API-T;same;;;;;;;;;;;;;;;;;;;;
23mm_ussr_HEIT/name;23 mm HEFI-T;23 mm HEFI-T;same;;;;;;;;;;;;;;;;;;;;
23mm_ussr_APIT/name;23 mm API-T;23 mm API-T;same;;;;;;;;;;;;;;;;;;;;
20mm_Vulcan_HEI/name;20 mm M242A1;20 mm HEFI-T;nice;;;;;;;;;;;;;;;;;;;;
20mm_Vulcan_API/name;20 mm M52E1;20 mm API-T;nice;;;;;;;;;;;;;;;;;;;;
weapons/20mm_65_c38_naval_user_cannon;2 cm/65 C/38;2 cm/65 C/38 automatic cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/20mm_65_c38_zwilling_naval_user_cannon;2 cm/65 Flakzwilling 38;2 cm/65 Flakzwilling 38 automatic cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/20mm_65_c30_naval_user_cannon;2 cm/65 C/30;2 cm/65 C/30 automatic cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/de_500mm_g7_torpedo;500 mm G7 torpedo;500 mm G7 torpedo;same;;;;;;;;;;;;;;;;;;;;
weapons/de_500mm_g7_torpedo/short;G7;G7;same;;;;;;;;;;;;;;;;;;;;
weapons/de_533mm_g7a_torpedo;533 mm G7a torpedo;533 mm G7a torpedo;same;;;;;;;;;;;;;;;;;;;;
weapons/de_533mm_g7a_torpedo/short;G7a;G7a;same;;;;;;;;;;;;;;;;;;;;
weapons/de_533mm_g7e_torpedo;533 mm G7e torpedo;533 mm G7e torpedo;same;;;;;;;;;;;;;;;;;;;;
weapons/de_533mm_g7e_torpedo/short;G7e;G7e;same;;;;;;;;;;;;;;;;;;;;
weapons/15mm_MG151_user_cannon;15 mm MG 151;15 mm MG151/15 machine gun;nice;;;;;;;;;;;;;;;;;;;;
15mm_h_pzgr;H-Pzgr.;H-Pzgr.;same;;;;;;;;;;;;;;;;;;;;
weapons/15mm_MG151_mid_drilling_user_cannon;15 mm MG 151;15 mm MG151 machine gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/15mm_MG151_out_drilling_user_cannon;15 mm MG 151;15 mm MG151 machine gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/20mm_mg151_20_mid_drilling_user_cannon;20 mm MG 151;20 mm MG151 autocannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/20mm_mg151_20_out_drilling_user_cannon;20 mm MG 151;20 mm MG151 autocannon;nice;;;;;;;;;;;;;;;;;;;;
20mm_mgr;M-Gesch.;M-Gesch.;same;;;;;;;;;;;;;;;;;;;;
20mm_pzsprgr;Pzsprgr.;Pzsprgr.;same;;;;;;;;;;;;;;;;;;;;
weapons/15mm_mg151_1936_naval_user_cannon;15 mm MG 151;15 mm MG 151 machine gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/15mm_mg151_1936_overheating_naval_user_cannon;15 mm MG 151;15 mm MG 151 machine gun;nice;n;;;;;;;;;;;;;;;;;;;
weapons/us_533mm_21in_mark18_mod1_torpedo;21-inch Mark 8 Mod 3C/D torpedo;533 mm Mk.8-3 C/D torpedo;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_533mm_21in_mark18_mod1_torpedo/short;Mk 8-3C/D;Mk.8-3 C/D;nice;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_mk_6;Mk.6 depth charge;Mk.6 depth charge;same;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_mk_6/short;Mk.6;Mk.6;same;;;;;;;;;;;;;;;;;;;;
weapons/20mm_oerlikon_mk2_single_naval_user_cannon;20 mm/70 Oerlikon Mk.II gun;20 mm/70 Oerlikon Mk.II autocannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/20mm_oerlikon_mk2_single_naval_user_cannon/short;Oerlikon Mk.II;Oerlikon Mk.II;same;;;;;;;;;;;;;;;;;;;;
weapons/37mm_56_an_m4_naval_user_cannon;37 mm/56 AN-M4 gun;37 mm AN-M4 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/40mm_56_4cm_flak_28_bofors_naval_user_cannon;4 cm/56 Bofors FlaK 28;4 cm Bofors Flak 28 cannon;nice;;;;;;;;;;;;;;;;;;;;
40mm_sprgr_patr_flak28_he;40 mm Sprgr.;40 mm HE-T;trim;;;;;;;;;;;;;;;;;;;;
40mm_bofors_flak28_navy_he_t/name;40 mm Sprgr.;40 mm HE-T;trim;;;;;;;;;;;;;;;;;;;;
37mm_m80;M80;M80;same;;;;;;;;;;;;;;;;;;;;
weapons/12_7mm_m2_browning_naval_user_machinegun;12.7 mm AN-M2 machine gun;12.7 mm Browning AN-M2 machine gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/12_7mm_m2_browning_naval_user_machinegun/short;AN-M2;AN-M2;same;;;;;;;;;;;;;;;;;;;;
weapons/12_7mm_M80_user_machinegun;12.7 mm M8C spotting rifle;12.7 mm M8C machine gun;trim;;;;;;;;;;;;;;;;;;;;
weapons/12_7mm_M80_20_user_machinegun;12.7 mm M8C spotting rifle;12.7 mm M8C machine gun;trim;;;;;;;;;;;;;;;;;;;;
weapons/12_7mm_Type_60B_user_machinegun;12.7 mm Type 60 spotting rifle;12.7 mm Type 60 (B) machine gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_569mm_22_5_in_mark13_torpedo;22.5-inch Mark 13 torpedo;569 mm Mk.13 torpedo;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_569mm_22_5_in_mark13_torpedo/short;Mk 13;Mk.13;nice;;;;;;;;;;;;;;;;;;;;
weapons/40mm_50_2pdr_rolls_royce_mk14_naval_user_cannon;40 mm/50 RR 2Pr Mk.XIV gun;40 mm 2pdr Rolls Royce semi-automatic cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/40mm_39_2pdr_qf_mk2c_naval_user_cannon;40 mm/39 QF 2Pr Mk.IIc gun;40 mm 2pdr QF Mk.IIc automatic cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/12_7mm_vickers_mk5_naval_user_machinegun;12.7 mm Vickers Mk.V machine gun;12.7 mm Vickers Mk.V machine gun;same;;;;;;;;;;;;;;;;;;;;
weapons/20mm_oerlikon_mk5_twin_mount_naval_user_cannon;20 mm/70 Oerlikon Mk.V gun;20 mm/70 Oerlikon Mark V autocannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/20mm_oerlikon_mk24_twin_mount_naval_user_cannon;20 mm/70 Oerlikon Mk.24 gun;20 mm/70 Oerlikon Mark 24 autocannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_mk_vii;Mk.VII depth charge;Mk.VII depth charge;same;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_mk_vii/short;Mk.VII;Mk.VII;same;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_mk_vii_mortar;Y-gun Mk.VII depth charge;Y-gun Mk.VII depth charge;same;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_mk_vii_mortar/short;Mk.VII;Mk.VII;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_450mm_type44_torpedo;450 mm Type 44 No.2 torpedo;450 mm Type 44 No.2 torpedo;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_450mm_type44_torpedo/short;Type 44;Type 44;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_450mm_type2_torpedo;450 mm Type 2 torpedo;450 mm Type 2 torpedo;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_450mm_type2_torpedo/short;Type 2;Type 2;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_610mm_type90_torpedo;610 mm Type 90 torpedo;610 mm Type 90 torpedo;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_610mm_type90_torpedo/short;Type 90;Type 90;same;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_jp_type95;Type 95 depth charge;Type 95 depth charge;same;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_jp_type95/short;Type 95;Type 95;same;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_jp_type3;Type 3 depth charge;Type 3 depth charge;same;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_jp_type3/short;Type 3;Type 3;same;;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_jp_type2;Type 2 depth charge;Type 2 depth charge;same;n;;;;;;;;;;;;;;;;;;;
weapons/depth_charge_jp_type2/short;Type 2;Type 2;same;n;;;;;;;;;;;;;;;;;;;
weapons/25mm_60_type96_naval_user_cannon;25 mm/60 Type 96 gun;25 mm/60 Type 96 automatic cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/25mm_60_hotchkiss_naval_user_cannon;25 mm/60 Hotchkiss gun;25 mm/60 Hotchkiss automatic cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/76mm_40_f34_naval_user_cannon;76 mm/40 F-34 gun;76 mm/40 F-34 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_ttka_53_183_torpedo_tube;533 mm 53-38 torpedo;533 mm 53-38 torpedo;same;;;;;;;;;;;;;;;;;;;;
weapons/su_ttka_53_183_torpedo_tube/short;53-38;53-38;same;;;;;;;;;;;;;;;;;;;;
weapons/45mm_46_21k_naval_user_cannon;45 mm/46 21-K gun;45 mm/46 21-K cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/45mm_68_21km_naval_user_cannon;45 mm/68 21-KM gun;45 mm/68 21-KM cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/37mm_67_70k_single_naval_user_cannon;37 mm/67 70-K gun;37 mm/67 70-K automatic cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/12_7mm_dshk_1938_naval_user_machinegun;12.7 mm DShK machine gun;12.7 mm DShK machine gun;same;;;;;;;;;;;;;;;;;;;;
weapons/ussr_533mm_53_38_torpedo;533 mm 53-38 torpedo;533 mm 53-38 torpedo;same;;;;;;;;;;;;;;;;;;;;
weapons/ussr_533mm_53_38_torpedo/short;53-38;53-38;same;;;;;;;;;;;;;;;;;;;;
fab250_43;FAB-250M-43;FAB-250 M43;nice;;;;;;;;;;;;;;;;;;;;
weapons/105mm_JSW_user_cannon;105 mm JSW L/52 cannon;105 mm JSW cannon;trim;;;;;;;;;;;;;;;;;;;;
weapons/105mm_L7A3_Type74_user_cannon;105 mm JSW M68 cannon (1976);105 mm L7A3 cannon;trim;n;;;;;;;;;;;;;;;;;;;
weapons/105mm_L7A3_Type74kai_user_cannon;105 mm JSW M68 cannon (1993);105 mm L7A3 cannon;trim;;;;;;;;;;;;;;;;;;;;
weapons/120mm_L30A1_user_cannon;120 mm L30A1 cannon;120 mm L30A1 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/183mm_QF_L4_user_cannon;183 mm QF L4A1 cannon;183 mm QF L4A1 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/90mm_BK90_Ru251_user_cannon;90 mm BK 90 L/40;90 mm BK90 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/75mm_M2_howitzer_user_cannon;75 mm M2 howitzer;75 mm M2 howitzer;same;;;;;;;;;;;;;;;;;;;;
75mm_m66;M66;M66;same;;;;;;;;;;;;;;;;;;;;
90mm_dm502;DM502;DM502;same;;;;;;;;;;;;;;;;;;;;
120mm_l26;L26;L26;same;;;;;;;;;;;;;;;;;;;;
120mm_l27a1;L27A1;L27A1;same;;;;;;;;;;;;;;;;;;;;
105mm_type93;Type 93;Type 93;same;;;;;;;;;;;;;;;;;;;;
183mm_hesh;L1♋;Shell L1;nice;;;;;;;;;;;;;;;;;;;;
