Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23
ils/su_rvv_ae_default;RVVAE;RVVAE;same;;;;;;;;;;;;;;;;;;;
ils/su_rvv_ae;RVVAE;RVVAE;same;;;;;;;;;;;;;;;;;;;
ils/su_r_27t;27T;27Т;nice;;;;;;;;;;;;;;;;;;;
ils/su_r_27t1;27T1;27Т1;nice;;;;;;;;;;;;;;;;;;;
ils/su_r_27r;27R;27Р;nice;;;;;;;;;;;;;;;;;;;
ils/su_r_27r1;27Р1;27Р1;same;;;;;;;;;;;;;;;;;;;
ils/su_r_27r1_default;27Р1;27Р1;same;;;;;;;;;;;;;;;;;;;
ils/su_r_27r_default;27R;27Р;nice;;;;;;;;;;;;;;;;;;;
ils/su_r_27er;27ER;27ЭР;nice;;;;;;;;;;;;;;;;;;;
ils/su_r_27er1;27ER1;27ЭР1;nice;;;;;;;;;;;;;;;;;;;
ils/su_r_27er_default;27ER;27ЭР;nice;;;;;;;;;;;;;;;;;;;
ils/su_r_27et;27ET;27ЭТ;nice;;;;;;;;;;;;;;;;;;;
ils/su_r_27et1;27ET1;27ЭТ1;nice;;;;;;;;;;;;;;;;;;;
ils/jp_aam3;AAM3;AAM3;same;;;;;;;;;;;;;;;;;;;
ils/jp_aam4;AAM4;AAM4;same;;;;;;;;;;;;;;;;;;;
ils/su_s_24b_rocket;S24B;С24;trim;;;;;;;;;;;;;;;;;;;
ils/su_s_24_rocket;S24;С24;nice;;;;;;;;;;;;;;;;;;;
ils/su_s_8ko_rocket;S8KO;С8;trim;;;;;;;;;;;;;;;;;;;
ils/su_fab_500m_62t;500-6;АБ;trim;;;;;;;;;;;;;;;;;;;
ils/su_fab500_m54;500-5;АБ;trim;;;;;;;;;;;;;;;;;;;
ils/su_fab250_m54;250-5;АБ;trim;;;;;;;;;;;;;;;;;;;
ils/su_fab_250m_62;250-6;АБ;trim;;;;;;;;;;;;;;;;;;;
ils/su_fab250_270;250-7;АБ;trim;;;;;;;;;;;;;;;;;;;
ils/su_ofab100_120;100;АБ;trim;;;;;;;;;;;;;;;;;;;
ils/su_zb_500;500▐;АБ;trim;;;;;;;;;;;;;;;;;;;
ils/su_9M127;9K121;9К121;nice;;;;;;;;;;;;;;;;;;;
ils/su_fab500sh;500Sh;АБ;trim;;;;;;;;;;;;;;;;;;;
ils/su_s_25o_rocket;S25O;С25О;nice;;;;;;;;;;;;;;;;;;;
ils/su_s_25of_rocket;S25OF;С25ОФ;nice;;;;;;;;;;;;;;;;;;;
ils/su_s_25ofm_rocket;S25OFM;С25ОФМ;nice;;;;;;;;;;;;;;;;;;;
ils/su_s_25l_rocket;S25L;С25Л;nice;;;;;;;;;;;;;;;;;;;
ils/su_s_13of_rocket;S13OF;С13;trim;;;;;;;;;;;;;;;;;;;
ils/su_grom_1;GROM1;ГРОМ;trim;;;;;;;;;;;;;;;;;;;
ils/su_grom_2;GROM2;ГРОМ;trim;;;;;;;;;;;;;;;;;;;
ils/su_ofab250sh;250SH;АБ;trim;;;;;;;;;;;;;;;;;;;
ils/su_ofab250;250;АБ;trim;;;;;;;;;;;;;;;;;;;
ils/su_kh_29t;29Т;29Т;same;;;;;;;;;;;;;;;;;;;
ils/su_kh_29te;29TE;29ТЕ;nice;;;;;;;;;;;;;;;;;;;
ils/su_kh_29td;29ТD;29ТД;nice;;;;;;;;;;;;;;;;;;;
ils/su_kh_29l;29L;29Л;nice;;;;;;;;;;;;;;;;;;;
ils/su_kh_38ml;38ML;38МЛ;nice;;;;;;;;;;;;;;;;;;;
ils/su_kh_38mt;38MT;38МТ;nice;;;;;;;;;;;;;;;;;;;
ils/su_kh_25ml;25ML;25МЛ;nice;;;;;;;;;;;;;;;;;;;
ils/su_kh_25_haslaserchannel;25;25;same;;;;;;;;;;;;;;;;;;;
ils/su_kab_500kr;500Kr;500Кр;nice;;;;;;;;;;;;;;;;;;;
ils/su_kab_500kr_e;500Kr-E;500Кр;trim;;;;;;;;;;;;;;;;;;;
ils/su_kab_500kr_m;500Kr-M;500Кр;trim;;;;;;;;;;;;;;;;;;;
ils/su_kab_500l;500L;500Л;nice;;;;;;;;;;;;;;;;;;;
ils/su_kab_500lg;500LG;500ЛГ;nice;;;;;;;;;;;;;;;;;;;
ils/su_kab_250lg;500LG;250ЛГ;nice;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu38_usaf;GBU38;GBU38;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu38_usnavy;GBU38;GBU38;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_gbu31_usaf;GBU31;GBU31;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_gbu31_usnavy;GBU31;GBU31;same;;;;;;;;;;;;;;;;;;;
ils/cn_ls_6_250;LS-6-250;LS-6-250;same;;;;;;;;;;;;;;;;;;;
ils/cn_ls_6_500;LS-6-500;LS-6-500;same;;;;;;;;;;;;;;;;;;;
ils/cn_pl12;PL12;PL12;same;;;;;;;;;;;;;;;;;;;
ils/cn_pl12_default;PL12;PL12;same;;;;;;;;;;;;;;;;;;;
ils/cn_pl8b;PL8;PL8;same;;;;;;;;;;;;;;;;;;;
ils/cn_pl8b_default;PL8;PL8;same;;;;;;;;;;;;;;;;;;;
ils/su_su34_3000l_drop_tank;⛽;ПТБ;nice;;;;;;;;;;;;;;;;;;;
ils/su_su34_3000l_drop_tank_left;⛽;ПТБ;nice;;;;;;;;;;;;;;;;;;;
ils/su_su34_3000l_drop_tank_right;⛽;ПТБ;nice;;;;;;;;;;;;;;;;;;;
ils/su_kab_500s;500S;500С;nice;;;;;;;;;;;;;;;;;;;
ils/su_kab_1500kr;1500Kr;1500Кр;nice;;;;;;;;;;;;;;;;;;;
ils/su_kab_1500l;1500L;1500Л;nice;;;;;;;;;;;;;;;;;;;
ils/su_kab_1500lg;1500LG;1500ЛГ;nice;;;;;;;;;;;;;;;;;;;
ils/su_fab_1500m_54;1500М-54;1500М-54;same;;;;;;;;;;;;;;;;;;;
ils/su_upab_500b;500B;500Б;nice;;;;;;;;;;;;;;;;;;;
ils/su_upab_1500b;1500B;1500Б;nice;;;;;;;;;;;;;;;;;;;
ils/su_fab_3000m_54;3000;3000;same;;;;;;;;;;;;;;;;;;;
ils/su_umpk_3000;3000UM;3000УМ;nice;;;;;;;;;;;;;;;;;;;
ils/su_9M39/ils_28;Igla;ИГЛА;nice;;;;;;;;;;;;;;;;;;;
ils/su_9m127_1/ils_28;UR-V;УР-В;nice;;;;;;;;;;;;;;;;;;;
ils/su_9m127_1/ils_28_st;V-P;В-П;nice;;;;;;;;;;;;;;;;;;;
ils/su_ofab250/ils_28;250-2;АБ;trim;;;;;;;;;;;;;;;;;;;
ils/su_s_8ko_rocket/ils_28;S8KO;С-8;trim;;;;;;;;;;;;;;;;;;;
ils/su_s_13of_rocket/ils_28;S13OF;С-13;trim;;;;;;;;;;;;;;;;;;;
ils/su_9M120/ils_28;UR-A;УР-А;nice;;;;;;;;;;;;;;;;;;;
ils/su_9M120/ils_28_st;K;К;nice;;;;;;;;;;;;;;;;;;;
ils/su_9M120M_laser_guided/ils_28;UR-A;УР-А;nice;;;;;;;;;;;;;;;;;;;
ils/su_9M120M_laser_guided/ils_28_st;K;К;nice;;;;;;;;;;;;;;;;;;;
ils/su_9M120M_laser_guided_default/ils_28;UR-A;УР-А;nice;;;;;;;;;;;;;;;;;;;
ils/su_9M120M_laser_guided_default/ils_28_st;K;К;nice;;;;;;;;;;;;;;;;;;;
ils/sa_zt_35_ingwe/ils_28;ZT3;ZT3;same;;;;;;;;;;;;;;;;;;;
ils/sa_zt_35_ingwe/ils_28_st;ZT3;ZT3;same;;;;;;;;;;;;;;;;;;;
ils/su_9M120M/ils_28;K;УР-А;nice;;;;;;;;;;;;;;;;;;;
ils/su_9M120M/ils_28_st;K;К;nice;;;;;;;;;;;;;;;;;;;
ils/uk_skyflash_aim_7_dogfight_tornado/tornado;Sky;M;trim;;;;;;;;;;;;;;;;;;;
ils/uk_skyflash_aim_7_dogfight_tornado_default/tornado;Sky;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder/tornado;SideL;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_default/tornado;SideL;S;trim;;;;;;;;;;;;;;;;;;;
ils/uk_skyflash_temp/tornado;SkyST;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b/tornado;120B;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b_default/tornado;120B;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder/tornado;9M;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder_default/tornado;9M;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim7f_sparrow/f_15e/1;7F;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim7f_sparrow/f_15e/2;7F;F;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim7m_sparrow_f_15/f_15e/1;7M;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim7m_sparrow_f_15/f_15e/2;7M;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim7m_sparrow_f_15_default/f_15e/1;7M;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim7m_sparrow_f_15_default/f_15e/2;7M;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim7p_sparrow_f_15/f_15e/1;M;M;same;;;;;;;;;;;;;;;;;;;
ils/us_aim7p_sparrow_f_15/f_15e/2;P;P;same;;;;;;;;;;;;;;;;;;;
ils/us_aim7p_sparrow_f_15_default/f_15e/1;M;M;same;;;;;;;;;;;;;;;;;;;
ils/us_aim7p_sparrow_f_15_default/f_15e/2;P;P;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder/f_15e/1;9L;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder/f_15e/2;9L;L;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_default/f_15e/1;9L;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_default/f_15e/2;9L;L;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder/f_15e/1;9M;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder/f_15e/2;9M;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder_default/f_15e/1;9M;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder_default/f_15e/2;9M;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120a/f_15e/1;120A;A;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120a/f_15e/2;120A;A;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120a_default/f_15e/1;120A;A;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120a_default/f_15e/2;120A;A;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b/f_15e/1;120B;A;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b/f_15e/2;120B;A;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b_default/f_15e/1;120B;A;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b_default/f_15e/2;120B;B;trim;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_mk_84_ldgp/f_15e/1;MK84;MK84;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_mk_84_ldgp/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_mk_84_ldgp_air/f_15e/1;MK84AIR;MK84AIR;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_mk_84_ldgp_air/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_12_paveway_2/f_15e/1;GBU12;GBU12;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_12_paveway_2/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_10_paveway_2/f_15e/1;GBU10;GBU10;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_10_paveway_2/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_16_paveway_2/f_15e/1;GBU16;GBU16;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_16_paveway_2/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_gbu_24/f_15e/1;GBU24;GBU24;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_gbu_24/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_gbu_15v2/f_15e/1;GBU15;GBU15;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_gbu_15v2/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu38_usaf/f_15e/1;GBU38;GBU38;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu38_usaf/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu38_usnavy/f_15e/1;GBU38;GBU38;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu38_usnavy/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_gbu31_usaf/f_15e/1;GBU31;GBU31;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_gbu31_usaf/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu_54b_navy/f_15e/1;GBU54;GBU54;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu_54b_navy/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_39/f_15e/1;GBU39;GBU39;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_39/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65g/f_15e/1;AGM65G;AGM65G;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65g/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65d/f_15e/1;AGM65D;AGM65D;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65d/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65e/f_15e/1;AGM65E;AGM65E;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65e/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65f/f_15e/1;AGM65F;AGM65F;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65f/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_mk_82_ldgp/f_15e/1;MK82;MK82;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_mk_82_ldgp/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_mk_82_ldgp_snakeye/f_15e/1;MK82SN;MK82SN;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_mk_82_ldgp_snakeye/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_agm_130a/f_15e/1;AGM130;AGM130;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_agm_130a/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_agm_130a_12/f_15e/1;AGM130;AGM130;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_agm_130a_12/f_15e/2;;;same;;;;;;;;;;;;;;;;;;;
ils/swd_rb74_default;RB74;RB74;same;;;;;;;;;;;;;;;;;;;
ils/swd_rb74;RB74;RB74;same;;;;;;;;;;;;;;;;;;;
ils/swd_rb71_default;RB71;RB71;same;;;;;;;;;;;;;;;;;;;
ils/swd_rb74m;RB74M;RB74M;same;;;;;;;;;;;;;;;;;;;
ils/swd_rb74m_default;RB74M;RB74M;same;;;;;;;;;;;;;;;;;;;
ils/swd_rb75t;RB75T;RB75T;same;;;;;;;;;;;;;;;;;;;
ils/us_500lbs_mk_82_ldgp;MK82;MK82;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder/a_10c;AIM9L;AIM9L;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_default/a_10c;AIM9L;AIM9L;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder/a_10c;AIM9M;AIM9M;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_12_paveway_2/a_10c;GBU12;GBU12;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_49_paveway_2/a_10c;GBU49;GBU49;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_10_paveway_2/a_10c;GBU10;GBU10;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_mk_82_ldgp/a_10c;MK82LD;MK82LD;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_mk_82_ldgp_default/a_10c;MK82LD;MK82LD;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_mk_82_ldgp_air/a_10c;MK82AIR;MK82AIR;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_mk_84_ldgp/a_10c;MK84LD;MK84LD;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_mk_84_ldgp_air/a_10c;MK84AIR;MK84AIR;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65g/a_10c;AGM65G;AGM65G;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65d/a_10c;AGM65D;AGM65D;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65l/a_10c;AGM65L;AGM65L;same;;;;;;;;;;;;;;;;;;;
ils/us_hydra_70_m247/a_10c;HYDRA;ROCKETS;nice;;;;;;;;;;;;;;;;;;;
ils/us_hydra_70_m247_default/a_10c;HYDRA;ROCKETS;nice;;;;;;;;;;;;;;;;;;;
ils/us_apkws_m151/a_10c;AGR20A;AGR20A;same;;;;;;;;;;;;;;;;;;;
ils/us_apkws_m282/a_10c;AGR20B;AGR20B;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu38_usaf/a_10c;GBU38;GBU38;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_gbu31_usaf/a_10c;GBU31;GBU31;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_39/a_10c;GBU39;GBU39;same;;;;;;;;;;;;;;;;;;;
ils/swd_rb75;RB75;RB75;same;;;;;;;;;;;;;;;;;;;
ils/swd_rb71;RB71;RB71;same;;;;;;;;;;;;;;;;;;;
ils/swd_120kg_sb_m71;M/71;M/71;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_12_paveway_2;GBU12;GBU12;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_49_paveway_2;GBU49;GBU49;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_10_paveway_2;GBU10;GBU10;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_16_paveway_2;GBU16;GBU16;same;;;;;;;;;;;;;;;;;;;
ils/swd_120kg_sb_m71_retarded;M/71;M/71;same;;;;;;;;;;;;;;;;;;;
ils/swd_135mm_psrak_m70_pshu;M/70;M/70;same;;;;;;;;;;;;;;;;;;;
ils/us_1000lb_mk_83_ldgp;MK83;MK83;same;;;;;;;;;;;;;;;;;;;
ils/swd_rb99_default;RB99;RB99;same;;;;;;;;;;;;;;;;;;;
ils/swd_rb99;RB99;RB99;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_gbu_24;GBU24;GBU24;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_mk_82_ldgp_snakeye;MK82SN;MK82SN;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_default;9L;9L;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65h;AGM65H;AGM65H;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65g;AGM65G;AGM65G;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65b;AGM65B;AGM65B;same;;;;;;;;;;;;;;;;;;;
ils/us_agm_65f;AGM65F;AGM65F;same;;;;;;;;;;;;;;;;;;;
ils/r_darter;RD;RD;same;;;;;;;;;;;;;;;;;;;
ils/r_darter_default;RD;RD;same;;;;;;;;;;;;;;;;;;;
ils/sa_zt_35_ingwe;ZT35;ZT35;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_i_sidewinder_default/typhoon/short;9L/I;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_i_sidewinder_default/typhoon;SRAAM;SRAAM;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_i_sidewinder/typhoon/short;9L/I;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_i_sidewinder/typhoon;SRAAM;SRAAM;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder/typhoon/short;9L;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder/typhoon;SRAAM;SRAAM;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder/sea_harrier_fa2;9L;STM;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_sidewinder_default/sea_harrier_fa2;9L;STM;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder/sea_harrier_fa2;9M;STM;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder_bol_pod/sea_harrier_fa2;9M;STM;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b_default/sea_harrier_fa2;120B;STM;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b_bol_pod/sea_harrier_fa2;120B;STM;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b/sea_harrier_fa2;120B;STM;trim;;;;;;;;;;;;;;;;;;;
ils/uk_540lbs/sea_harrier_fa2;DFF;DFF;same;;;;;;;;;;;;;;;;;;;
ils/uk_1000lbs_gp/sea_harrier_fa2;KFF;KFF;same;;;;;;;;;;;;;;;;;;;
ils/uk_1000lbs_gp_n117/sea_harrier_fa2;KVT;KVT;same;;;;;;;;;;;;;;;;;;;
ils/fr_sneb_type23/sea_harrier_fa2;2RP;2RP;same;;;;;;;;;;;;;;;;;;;
ils/cannonADEN_mk4/sea_harrier_fa2;G6Z;G6Z;same;;;;;;;;;;;;;;;;;;;
ils/countermeasure_split_launcher_jet_bol_pod/sea_harrier_fa2;;;same;;;;;;;;;;;;;;;;;;;
ils/countermeasure_split_launcher_jet/sea_harrier_fa2;;;same;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b_default/typhoon;MRAAM;MRAAM;same;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b_default/typhoon/short;120B;M;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b/typhoon;MRAAM;MRAAM;same;;;;;;;;;;;;;;;;;;;
ils/us_aim_120b/typhoon/short;120B;M;trim;;;;;;;;;;;;;;;;;;;
ils/uk_brimstone_dm/typhoon;BS;BS;same;;;;;;;;;;;;;;;;;;;
ils/uk_brimstone_dm/typhoon/short;BS;BS;same;;;;;;;;;;;;;;;;;;;
ils/uk_paveway_iv/typhoon;GBU;GBU;same;;;;;;;;;;;;;;;;;;;
ils/uk_paveway_iv/typhoon/short;GB;GB;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_48_paveway_2/typhoon;GBU;GBU;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_48_paveway_2/typhoon/short;GB;GB;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu_54b/typhoon;GBU;GBU;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu_54b/typhoon/short;GB;GB;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu_54b_navy/typhoon;GBU;GBU;same;;;;;;;;;;;;;;;;;;;
ils/us_500lb_gbu_54b_navy/typhoon/short;GB;GB;same;;;;;;;;;;;;;;;;;;;
ils/gr_litening_iii_targeting_pod/typhoon;Litening III;Litening III;same;;;;;;;;;;;;;;;;;;;
ils/gr_litening_iii_targeting_pod/typhoon/short;TGP;TGP;same;;;;;;;;;;;;;;;;;;;
ils/us_1000lb_mk_83_ldgp/typhoon;MK83;MK83;same;;;;;;;;;;;;;;;;;;;
ils/us_1000lb_mk_83_ldgp/typhoon/short;B;B;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_mk_84_ldgp/typhoon;MK84;MK84;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_mk_84_ldgp/typhoon/short;B;B;same;;;;;;;;;;;;;;;;;;;
ils/uk_1000lbs_gp/typhoon;MC;MC;same;;;;;;;;;;;;;;;;;;;
ils/uk_1000lbs_gp/typhoon/short;B;B;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder_default/typhoon;9M;SRAAM;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder_default/typhoon/short;9M;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder/typhoon;9M;SRAAM;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9m_sidewinder/typhoon/short;9M;S;trim;;;;;;;;;;;;;;;;;;;
ils/fr_mica_em/typhoon;EM;EM;same;;;;;;;;;;;;;;;;;;;
ils/fr_mica_em/typhoon/short;EM;EM;same;;;;;;;;;;;;;;;;;;;
ils/fr_mica_em_default/typhoon;EM;EM;same;;;;;;;;;;;;;;;;;;;
ils/fr_mica_em_default/typhoon/short;EM;EM;same;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_i_1_sidewinder/typhoon/short;9L/I;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_i_1_sidewinder/typhoon;9L/I;SRAAM;nice;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_i_1_sidewinder_default/typhoon/short;9L/I;S;trim;;;;;;;;;;;;;;;;;;;
ils/us_aim9l_i_1_sidewinder_default/typhoon;9L/I;SRAAM;nice;;;;;;;;;;;;;;;;;;;
ils/fr_mica_em/rafale;EM;EM;same;;;;;;;;;;;;;;;;;;;
ils/fr_mica_em_default/rafale;EM;EM;same;;;;;;;;;;;;;;;;;;;
ils/fr_r_550_magic_2/rafale;MG2;MAG;nice;;;;;;;;;;;;;;;;;;;
ils/fr_r_550_magic_2_default/rafale;MG2;MAG;nice;;;;;;;;;;;;;;;;;;;
ils/us_gbu_12_paveway_2/rafale;GBU12;GBU12;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_22_paveway_3/rafale;GBU22;GBU22;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_16_paveway_2/rafale;GBU16;GBU16;same;;;;;;;;;;;;;;;;;;;
ils/us_gbu_49_paveway_2/rafale;GBU49;GBU49;same;;;;;;;;;;;;;;;;;;;
ils/us_2000lb_gbu_24/rafale;GBU24;GBU24;same;;;;;;;;;;;;;;;;;;;
ils/fr_250kg_aasm_250_hammer_gps/rafale;AASM;AASM;same;;;;;;;;;;;;;;;;;;;
ils/fr_250kg_aasm_250_hammer_ir/rafale;AASM;AASM;same;;;;;;;;;;;;;;;;;;;
ils/fr_250kg_aasm_250_hammer_laser/rafale;AASM;AASM;same;;;;;;;;;;;;;;;;;;;
ils/fr_250_samp_type_25/rafale;SAMP;SAMP;same;;;;;;;;;;;;;;;;;;;
ils/cn_ts_250;GB250;GB250;same;;;;;;;;;;;;;;;;;;;
ils/cn_ls_500j;GB500;GB500;same;;;;;;;;;;;;;;;;;;;
ils/cn_k_adc03a_targeting_pod;K/ADC03A;K/ADC03A;same;;;;;;;;;;;;;;;;;;;
fire_in_tank;On fire!;On fire!;same;;;;;;;;;;;;;;;;;;;
HUD/CHOICE_OF_VEHICLE;Choose a vehicle to control;Choose a vehicle to control;same;;;;;;;;;;;;;;;;;;;
fcs/over;OVER;OVER;same;;;;;;;;;;;;;;;;;;;
