Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23
hints/tank_laser_rangefinder/shoot_arcade_new_target;"The target is far away, so the aiming point (white cross) does not indicate the possibility of penetrating the target but only shows the point of impact of the projectile
Press {shortcut} to continue";"The target is far away, so the aiming point (white cross) does not indicate the possibility of penetrating the target but only shows the point of impact of the projectile
Press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_laser_rangefinder/shoot_arcade_far;"When aiming the aiming point (white marker) at the target, its outline will be highlighted in the enemy markers’ color
Press {shortcut} to fire";"When aiming the aiming point (white marker) at the target, its outline will be highlighted in the enemy markers’ color
Press {shortcut} to fire";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_uncaged_tft/shoot_info1;"A homing head with uncaging allows the missile to deviate from the locked target at a certain angle, displayed in the game as an external circle, without losing target lock
Press {shortcut} to continue";"A homing head with uncaging allows the missile to deviate from the locked target at a certain angle, displayed in the game as an external circle, without losing target lock
Press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_uncaged_tft/shoot_info2;"This way, you can apply additional lead when launching the missile, creating more favourable conditions for hitting the target
Press {shortcut} to continue";"This way, you can apply additional lead when launching the missile, creating more favourable conditions for hitting the target
Press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_caged_tft/shoot_info1;"A homing head without uncaging requires manual tracking of the target within the field of view of the homing head’s coordinator (the central circle of the homing head indicator) until the missile is launched, which doesn’t allow for additional lead before launch
Press {shortcut} to continue";"A homing head without uncaging requires manual tracking of the target within the field of view of the homing head’s coordinator (the central circle of the homing head indicator) until the missile is launched, which doesn’t allow for additional lead before launch
Press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_caged_tft/shoot_info2;"As a result, targets flying with a large ground range (the shortest distance from the launcher to the target's ground track) are less likely to be hit due to the missile’s less optimal trajectory
Press {shortcut} to continue";"As a result, targets flying with a large ground range (the shortest distance from the launcher to the target's ground track) are less likely to be hit due to the missile’s less optimal trajectory
Press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_photocontrast_mode_tft/start;"In the game, missiles with multi-channel optical homing heads have three guidance modes: photo-contrast, infrared, and automatic (enabled by default)
Press {shortcut} to continue";"In the game, missiles with multi-channel optical homing heads have three guidance modes: photo-contrast, infrared, and automatic (enabled by default)
Press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_photocontrast_mode_tft/info_01;"In automatic mode, the homing head continuously determines in which channel (photo-contrast or infrared) the target is most visible and automatically selects the best channel for target lock at the moment of launch
Press {shortcut} to continue";"In automatic mode, the homing head continuously determines in which channel (photo-contrast or infrared) the target is most visible and automatically selects the best channel for target lock at the moment of launch
Press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_photocontrast_mode_tft/info_02;"In most cases, automatic mode works well, but it cannot account for the maneuvers and behaviour of the target (e.g., firing flares)
Press {shortcut} to continue";"In most cases, automatic mode works well, but it cannot account for the maneuvers and behaviour of the target (e.g., firing flares)
Press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_photocontrast_mode_tft/info_02_aim;Try to hit a target using flares;Try to hit a target using flares;same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_photocontrast_mode_tft/info_02_change_mode_aim;Try to hit the same target in photo-contrast seeker mode;Try to hit the same target in photo-contrast seeker mode;same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_photocontrast_mode_tft/info_02_missed;"As you can see, the missile was diverted by the flares
Press {shortcut} to continue";"As you can see, the missile was diverted by the flares
Press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_photocontrast_mode_tft/info_02_change_mode;"The photo-contrast seeker channel operates in the visible spectrum and is well-suited for target locking during daylight hours against a clear sky (including when flares are fired)
Press {shortcut} to activate the missile homing head (an aircraft icon with a sight on the front part)";"The photo-contrast seeker channel operates in the visible spectrum and is well-suited for target locking during daylight hours against a clear sky (including when flares are fired)
Press {shortcut} to activate the missile homing head (an aircraft icon with a sight on the front part)";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_photocontrast_mode_tft/info_02_change_mode_gamepad;"Select the ""Switch guidance method"" option. You need to switch to the photo-contrast missile targeting mode (the icon showing an aircraft with a crosshair on the front)
After switching, press {shortcut} to continue";"Select the ""Switch guidance method"" option. You need to switch to the photo-contrast missile targeting mode (the icon showing an aircraft with a crosshair on the front)
After switching, press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_photocontrast_mode_tft/info_03;"The photo-contrast channel cannot acquire a target against terrain, you can confirm this for yourself
Press {shortcut} to continue";"The photo-contrast channel cannot acquire a target against terrain, you can confirm this for yourself
Press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_photocontrast_mode_tft/info_03_change_mode;"The infrared channel is well-suited for target locking against the ground and during nighttime
Press {shortcut} to switch missile guidance mode (an aircraft icon with a sight on the rear part)";"The infrared channel is well-suited for target locking against the ground and during nighttime
Press {shortcut} to switch missile guidance mode (an aircraft icon with a sight on the rear part)";same;;;;;;;;;;;;;;;;;;;
hints/tank_sam_ir_photocontrast_mode_tft/info_03_change_mode_gamepad;"Select the ""Switch guidance method"" option. You need to switch to the infrared missile targeting mode (the icon showing an aircraft with a crosshair on the rear)
After switching, press {shortcut} to continue";"Select the ""Switch guidance method"" option. You need to switch to the infrared missile targeting mode (the icon showing an aircraft with a crosshair on the rear)
After switching, press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tank_binocular_tft/info1;"Binoculars are one of the cameras available to the player. Binoculars are convenient for observing enemies from cover and for pre-aiming your weapon at the target for a subsequent shot
Press {shortcut} to switch to binoculars";"Binoculars are one of the cameras available to the player. Binoculars are convenient for observing enemies from cover and for pre-aiming your weapon at the target for a subsequent shot
Press {shortcut} to switch to binoculars";same;;;;;;;;;;;;;;;;;;;
hints/tank_binocular_tft/binocular_shoot;Press {shortcut} on the enemy to turn the turret in their direction;Press {shortcut} on the enemy to turn the turret in their direction;same;;;;;;;;;;;;;;;;;;;
hints/tank_binocular_tft/binocular_wait_weapon;Wait for the weapon to aim at the target;Wait for the weapon to aim at the target;same;;;;;;;;;;;;;;;;;;;
hints/tank_binocular_tft/rangefinder;"The binoculars, like the sight, have a rangefinder available
Aim at the enemy and press {shortcut} to measure the distance";"The binoculars, like the sight, have a rangefinder available
Aim at the enemy and press {shortcut} to measure the distance";same;;;;;;;;;;;;;;;;;;;
hints/tank_binocular_tft/info2;"Now you know the direction and distance to the enemy, so you can fire at them if your weapon’s ballistics allow
Press {shortcut} to switch to the sight";"Now you know the direction and distance to the enemy, so you can fire at them if your weapon’s ballistics allow
Press {shortcut} to switch to the sight";same;;;;;;;;;;;;;;;;;;;
hints/tank_binocular_tft/shoot;"Raise the weapon to the measured distance to the target and fire a shot
Press {shortcut} to fire";"Raise the weapon to the measured distance to the target and fire a shot
Press {shortcut} to fire";same;;;;;;;;;;;;;;;;;;;
hints/tank_binocular_tft/binocular_check_shoot;"Switch to binoculars to see where the projectile hit
Press {shortcut} to switch to binoculars";"Switch to binoculars to see where the projectile hit
Press {shortcut} to switch to binoculars";same;;;;;;;;;;;;;;;;;;;
hints/tank_binocular_tft/aim_target_arcade;"The white cross shows where the projectile will hit after the shot
Use {shortcut} to aim it at the target";"The white cross shows where the projectile will hit after the shot
Use {shortcut} to aim it at the target";same;;;;;;;;;;;;;;;;;;;
hints/tank_binocular_tft/aim_arcade;"When the point of impact (white cross) is exactly on the target,
press {shortcut} to switch to the sight";"When the point of impact (white cross) is exactly on the target,
press {shortcut} to switch to the sight";same;;;;;;;;;;;;;;;;;;;
hints/tank_binocular_tft/shoot_again;"The projectile missed the target. Switch to the sight and adjust the direction or angle of fire
Press {shortcut} to switch to the sight";"The projectile missed the target. Switch to the sight and adjust the direction or angle of fire
Press {shortcut} to switch to the sight";same;;;;;;;;;;;;;;;;;;;
hints/tank_low_ammo_survivability_tft/info_msg;"The more ammo in the vehicle's ammunition stowages, the higher the chance that they will be damaged when someone hits the vehicle, leading to a fire or explosion
Press {shortcut} to continue";"The more ammo in the vehicle's ammunition stowages, the higher the chance that they will be damaged when someone hits the vehicle, leading to a fire or explosion
Press {shortcut} to continue";same;;;;;;;;;;;;;;;;;;;
