Column1;Column2;Column3;Column4;Column5;Column6;Column7
event/unlockAircrafts;"Shoot down enemies to get new aircraft
(aircraft will be received after battle)";"Shoot down enemies to get new aircraft
(aircraft will be received after battle)";same;;;
event_extr/unlockUnits;Assemble new vehicles in the event window to expand the list of available vehicles in the battle;Assemble new vehicles in the event window to expand the list of available vehicles in the battle;same;;;
weaponry/select_on_buy;Autoselect upon purchase;Autoselect upon purchase;same;;;
msgbox/confirmDelayedDownload;Confirm;Confirm;same;;;
msgbox/delayedDownloadContent;The mode of loading additional content only in the hangar is enabled. The mode has been enabled due to poor network quality or insufficient download speed. You can turn it off in settings;The mode of loading additional content only in the hangar is enabled. The mode has been enabled due to poor network quality or insufficient download speed. You can turn it off in settings;same;;;
weaponry/select_on_buy/tooltip;Will be set automatically upon purchase;Will be set automatically upon purchase;same;;;
msgbox/steam/rate_review;;We hope you’re enjoying War Thunder! If you have time, would you like to share your opinions about the game or read reviews from fellow players? Your review can help us improve and make War Thunder better, and help other players discover the game.;nice;;;
msgbox/steam/rate_review_short;Tell other players how to take a screenshot!;Tell other players why you like War Thunder!;nice;;;
msgbox/goToSteam;Go to Steam;Go to Steam;same;;;
msgbox/countryConfirmation;"Random rewards functionality may be limited due to legal restrictions imposed in some countries.
Please confirm if you are from {country}.";"Random rewards functionality may be limited due to legal restrictions imposed in some countries.
Please confirm if you are from {country}.";same;;;
msgbox/legalRestrictionsNotice;Purchasing random reward items is limited due to legal restrictions imposed in your country.;Purchasing random reward items is limited due to legal restrictions imposed in your country.;same;;;
duplicate_role/tank_gunner;Fires main armament;Can fire main armament;nice;;;
duplicate_role/driver;Drives;Can drive the vehicle;nice;;;
duplicate_role/loader;Loads armament;Performs tank loader's duties;nice;;;
duplicate_role/commander;Overworked;;trim;;;
duplicate_role/radio_gunner;Meat Shield;;trim;;;
msg/error_when_try_to_respawn;Get Gaijined again xaxaxa;An error occurred while trying to respawn.;nice;;;
first_stage_ammo;First stage ammunition;First stage ammunition;same;;;
armor_class/aircraft;Hydroplane;Hydroplane;same;;;
armor_class/catapult;Catapult;Catapult;same;;;
armor_class/catapult_mount;Catapult mount;Catapult mount;same;;;
gpuBenchmark/progress;Results will be ready in {timeLeft};Results will be ready in {timeLeft};same;;;
gpuBenchmark/resultsTitle;Select your desired graphics preset from the following options or choose «Cancel» without making any changes;Select your desired graphics preset from the following options or choose «Cancel» without making any changes;same;;;
gpuBenchmark/btnStart;Start the test;Start the test;same;;;
gpuBenchmark/title;GPU Benchmark;GPU Benchmark;same;;;
gpuBenchmark/presetMaxQuality;Maximum quality;Maximum quality;same;;;
gpuBenchmark/presetMaxFPS;Maximum FPS;Maximum FPS;same;;;
gpuBenchmark/preset60Fps;60 FPS;60 FPS;same;;;
gpuBenchmark/resultsEffect;Preset applying effect:;Preset applying effect:;same;;;
gpuBenchmark/resultsPresetName;Suggested presets:;Suggested presets:;same;;;
gpuBenchmark/desc;Run the test to get recommended graphics settings;Run the test to get recommended graphics settings;same;;;
edit/secondary_weapons;Editing Secondary Weapons;Editing Secondary Weapons;same;;;
customSecondaryWeapons/available;Custom secondary weapons are available;Custom secondary weapons are available;same;;;
customSecondaryWeapons/disabled;Creating custom secondary weapons is not available due to the absence of required modifications;Creating custom secondary weapons is not available due to the absence of required modifications;same;;;
editWeaponsSlot/requiredForDependedWeapon;The selected slot has {currentWeapon}, which is required for {dependWeapons}.;The selected slot has {currentWeapon}, which is required for {dependWeapons}.;same;;;
editWeaponsSlot/weaponInSlot;{weapon} in slot {tierNum};{weapon} in slot {tierNum};same;;;
editWeaponsSlot/requiredDependedWeaponInOccupiedSlot;To install a weapon, you must install {dependWeapon} in the slot in which {currentWeapon} is placed.;To install a weapon, you must install {dependWeapon} in the slot in which {currentWeapon} is placed.;same;;;
weapons/pylonsWeightDisbalance;Load of {side} pylon group is exceeded by {disbalance}. Maximum permissible weight difference is {maxDisbalance}.;Load of {side} pylon group is exceeded by {disbalance}. Maximum permissible weight difference is {maxDisbalance}.;same;;;
weapons/pylonsWeightSummaryOverload;Total weight exceeded on {overload}. Current weight {weight}. Maximum permissible weight is {maxWeight}.;Total weight exceeded on {overload}. Current weight {weight}. Maximum permissible weight is {maxWeight}.;same;;;
weapons/pylonsWeightLeftOverload;Left weight exceeded by {overload}. Current weight {weight}. The maximum permissible weight is {maxWeight}.;Left weight exceeded by {overload}. Current weight {weight}. The maximum permissible weight is {maxWeight}.;same;;;
weapons/pylonsWeightRightOverload;Right weight exceeded by {overload}. Current weight {weight}. The maximum permissible weight is {maxWeight}.;Right weight exceeded by {overload}. Current weight {weight}. The maximum permissible weight is {maxWeight}.;same;;;
editWeaponsSlot/removedDependedWeapons;{weapons} from the corresponding {weaponsCount=slot/slots} will be removed from the preset after editing the selected slot.;{weapons} from the corresponding {weaponsCount=slot/slots} will be removed from the preset after editing the selected slot.;same;;;
editWeaponsSlot/bannedWeapons;The selected weapon prohibits the use of the following weapons: {bannedWeapons}.;The selected weapon prohibits the use of the following weapons: {bannedWeapons}.;same;;;
editWeaponsSlot/bannedByWeapons;It is forbidden to use {currentWeapon} in the selected slot because of an installed weapon: {weapons}.;It is forbidden to use {currentWeapon} in the selected slot because of an installed weapon: {weapons}.;same;;;
msg/can_not_save_preset;Cannot save a preset.;Cannot save a preset.;same;;;
presets/wing_sweep_limitation;Wing sweep limitation.;Wing sweep limitation.;same;;;
msg/attention;Attention!;Attention!;same;;;
side/left;Left;Left;same;;;
side/right;Right;Right;same;;;
mainmenu/btnGotoSkinUnlock;Achievement Conditions;Achievement Conditions;same;;;
mainmenu/skinHintCanBuyOrUnlock;This camouflage can be obtained by fulfilling its conditions or purchased for Golden Eagles.;This camouflage can be obtained by fulfilling its conditions or purchased for Golden Eagles.;same;;;
mainmenu/skinHintCanBuy;This camouflage can be purchased for Golden Eagles.;This camouflage can be purchased for Golden Eagles.;same;;;
mainmenu/skinHintCanUnlock;This camouflage can be obtained by fulfilling its conditions.;This camouflage can be obtained by fulfilling its conditions.;same;;;
suggested_skin/available;;"Author's camouflage is available
{skinName}";nice;;;
suggested_skin/info;;This is an author's camouflage, added to the game under the user-generated content supporting program.;nice;;;
suggested_skin/find;;You can support the author by purchasing this camouflage on the Marketplace.;nice;;;
mainmenu/ps5_update_request;Please update your War Thunder client to the native PlayStation®5 version.;Please update your War Thunder client to the native PlayStation®5 version.;same;;;
item/talisman_ship_trophy;Random Talisman (Bluewater fleet);Random Talisman (Bluewater fleet);same;;;
item/talisman_ship_trophy/shortTypeDesc;Upon purchase, it automatically adds a talisman for a random purchased vehicle that matches the conditions of use.;Upon purchase, it automatically adds a talisman for a random purchased vehicle that matches the conditions of use.;same;;;
item/talisman_boat_trophy;Random Talisman (Coastal fleet);Random Talisman (Coastal fleet);same;;;
item/talisman_boat_trophy/shortTypeDesc;Upon purchase, it automatically adds a talisman for a random purchased vehicle that matches the conditions of use.;Upon purchase, it automatically adds a talisman for a random purchased vehicle that matches the conditions of use.;same;;;
item/talisman_tank_trophy;Random Talisman (Tank);Random Talisman (Tank);same;;;
item/talisman_tank_trophy/shortTypeDesc;Upon purchase, it automatically adds a talisman for a random purchased vehicle that matches the conditions of use.;Upon purchase, it automatically adds a talisman for a random purchased vehicle that matches the conditions of use.;same;;;
item/talisman_aircraft_trophy;Random Talisman (Air vehicles);Random Talisman (Air vehicles);same;;;
item/talisman_aircraft_trophy/shortTypeDesc;Upon purchase, it automatically adds a talisman for a random purchased vehicle that matches the conditions of use.;Upon purchase, it automatically adds a talisman for a random purchased vehicle that matches the conditions of use.;same;;;
item/talisman_rank_1;Random Talisman (rank I);Random Talisman (rank I);same;;;
item/talisman_rank_2;Random Talisman (rank II);Random Talisman (rank II);same;;;
item/talisman_rank_3;Random Talisman (rank III);Random Talisman (rank III);same;;;
item/talisman_rank_4;Random Talisman (rank IV);Random Talisman (rank IV);same;;;
item/talisman_rank_5;Random Talisman (rank V);Random Talisman (rank V);same;;;
item/talisman_rank_6;Random Talisman (rank VI);Random Talisman (rank VI);same;;;
item/talisman_rank_7;Random Talisman (rank VII);Random Talisman (rank VII);same;;;
item/talisman_rank_8;Random Talisman (rank VIII);Random Talisman (rank VIII);same;;;
item/tank_skin_trophy;Random camouflage (Tank);Random camouflage (Tank);same;;;
item/tank_skin_trophy/shortTypeDesc;Upon purchase, it automatically adds a camouflage for a random purchased vehicle that matches the conditions of use.;Upon purchase, it automatically adds a camouflage for a random purchased vehicle that matches the conditions of use.;same;;;
item/aircraft_skin_trophy;Random camouflage (Air vehicles);Random camouflage (Air vehicles);same;;;
item/aircraft_skin_trophy/shortTypeDesc;Upon purchase, it automatically adds a camouflage for a random purchased vehicle that matches the conditions of use.;Upon purchase, it automatically adds a camouflage for a random purchased vehicle that matches the conditions of use.;same;;;
item/boat_skin_trophy;Random camouflage (Coastal fleet);Random camouflage (Coastal fleet);same;;;
item/boat_skin_trophy/shortTypeDesc;Upon purchase, it automatically adds a camouflage for a random purchased vehicle that matches the conditions of use.;Upon purchase, it automatically adds a camouflage for a random purchased vehicle that matches the conditions of use.;same;;;
item/ship_skin_trophy;Random camouflage (Bluewater fleet);Random camouflage (Bluewater fleet);same;;;
item/ship_skin_trophy/shortTypeDesc;Upon purchase, it automatically adds a camouflage for a random purchased vehicle that matches the conditions of use.;Upon purchase, it automatically adds a camouflage for a random purchased vehicle that matches the conditions of use.;same;;;
item/prem_unit_rank_1;Random Premium Vehicle (rank I);Random Premium Vehicle (rank I);same;;;
item/prem_unit_rank_2;Random Premium Vehicle (rank II);Random Premium Vehicle (rank II);same;;;
item/prem_unit_rank_3;Random Premium Vehicle (rank III);Random Premium Vehicle (rank III);same;;;
item/prem_unit_rank_4;Random Premium Vehicle (rank IV);Random Premium Vehicle (rank IV);same;;;
item/prem_unit_rank_5;Random Premium Vehicle (rank V);Random Premium Vehicle (rank V);same;;;
item/prem_unit_rank_6;Random Premium Vehicle (rank VI);Random Premium Vehicle (rank VI);same;;;
item/prem_unit_rank_7;Random Premium Vehicle (rank VII);Random Premium Vehicle (rank VII);same;;;
item/cardicon_tanker_us_trophy;"""US Tankers"" Profile Icons";"""US Tankers"" Profile Icons";same;;;
item/cardicon_tanker_ger_trophy;"""German Tankers"" Profile Icons";"""German Tankers"" Profile Icons";same;;;
item/cardicon_tanker_ussr_trophy;"""USSR Tankers"" Profile Icons";"""USSR Tankers"" Profile Icons";same;;;
item/camouflage_trophy_wb_shop;"""Camouflage"" Decorations";"""Camouflage"" Decorations";same;;;
item/roadSign_trophy_wb_shop;"""Road Signs"" Decorations";"""Road Signs"" Decorations";same;;;
item/helmet_decor_trophy;"""Helmets"" Decorations";"""Helmets"" Decorations";same;;;
item/decal_trophy_warbond_shop_zodiac;"""Zodiac Pin-ups"" Decals";"""Zodiac Pin-ups"" Decals";same;;;
item/decal_trophy_warbond_shop_pinup_zodiac;"""Zodiac Collection"" Decals";"""Zodiac Collection"" Decals";same;;;
item/decal_trophy_warbond_shop_tiger;"""Tigers"" Decals";"""Tigers"" Decals";same;;;
item/decal_trophy_warbond_shop_11_21_22;War Bonds Store Decals 2021-2022;War Bonds Store Decals 2021-2022;same;;;
item/decal_trophy_warbond_shop_11_20;War Bonds Store Decals 2020;War Bonds Store Decals 2020;same;;;
item/decal_trophy_warbond_shop_11_19;War Bonds Store Decals 2019;War Bonds Store Decals 2019;same;;;
item/decal_trophy_warbond_shop_11_18;War Bonds Store Decals 2018;War Bonds Store Decals 2018;same;;;
item/decal_trophy_warbond_shop_11;War Bonds Store Decals 2016-2017;War Bonds Store Decals 2016-2017;same;;;
open_url_in_browser;Open in a browser;Open in a browser;same;;;
qrWindow/info;Scan the QR code with smartphone or tablet or use the link.;Scan the QR code with smartphone or tablet or use the link.;same;;;
qrWindow/info/reportAnIssue;By scanning QR code you can immediately attach a photo or video of your problem to the report.;By scanning QR code you can immediately attach a photo or video of your problem to the report.;same;;;
eagles/rechargeUrlNotification;;;same;;;
mainmenu/getQR;Sign in via QR code;Sign in via QR code;same;;;
ship/damage_control;Damage control;Damage control;same;;;
ship/damage_control_set;Place the set in a slot;Place the set in a slot;same;;;
ship/damage_control_priority;Choose a damage control set;Choose a damage control set;same;;;
ship/repair_priority;Repair priority {num};Repair priority {num};same;;;
ship/extinguish_priority;Extinguishing priority {num};Extinguishing priority {num};same;;;
ship/unwater_priority;Unwatering priority {num};Unwatering priority {num};same;;;
ship/btn_select_for;Select for;Select for;same;;;
ship/repair;Repair;Repair;same;;;
ship/extinguishing;Extinguishing;Extinguishing;same;;;
ship/unwatering;Unwatering;Unwatering;same;;;
ship/notSelectedPreset;"Switching between the selected sets in combat is done using the keys:
{{ID_SHIP_DAMAGE_CONTROL_PRESET_1}} {{ID_SHIP_DAMAGE_CONTROL_PRESET_2}} {{ID_SHIP_DAMAGE_CONTROL_PRESET_3}}";"Switching between the selected sets in combat is done using the keys:
{{ID_SHIP_DAMAGE_CONTROL_PRESET_1}} {{ID_SHIP_DAMAGE_CONTROL_PRESET_2}} {{ID_SHIP_DAMAGE_CONTROL_PRESET_3}}";same;;;
ship/damageControlActionPrioritet;<color=@goodTextColor>{action} process is in priority.</color> All three processes can be launched simultaneously. In that case the prioritized process always works first.;<color=@goodTextColor>{action} process is in priority.</color> All three processes can be launched simultaneously. In that case the prioritized process always works first.;same;;;
ship/damageControlRepairText;Repair;Repair;same;;;
ship/damageControlExtinguishText;Extinguish;Extinguishing;nice;;;
ship/damageControlUnwateringText;Unwater;Unwatering;nice;;;
ship/damageControlSpecTitle;<color=@activeTextColor>Damage control specs:</color>;<color=@activeTextColor>Damage control specs:</color>;same;;;
ship/damageControlSpec;  <color={color}>x{k}</color> <color=@activeTextColor>to {action} time</color>;  <color={color}>x{k}</color> <color=@activeTextColor>to {action} time</color>;same;;;
ship/damageControlSpecActionRepairText;repairing;repairing;same;;;
ship/damageControlSpecActionExtinguishText;extinguishing;extinguishing;same;;;
ship/damageControlSpecActionUnwaterText;unwatering;unwatering;same;;;
actionBarItem/designate_target;Designate a target;Designate a target;same;;;
choose_nickname_req;The Nickname cannot exceed 16 characters. It may contain letters, numbers and underscores.;The Nickname cannot exceed 16 characters. It may contain letters, numbers and underscores.;same;;;
trophyCategory/guaranteedPrize;Guaranteed Prize;Guaranteed Prize;same;;;
trophyCategory/additionalGuaranteedPrize;Additional Guaranteed Prize;Additional Guaranteed Prize;same;;;
trophyCategory/additionalRandomPrize;Additional Random Prize;Additional Random Prize;same;;;
results_best;Results best;Results best;same;;;
invalid_nickname;Invalid Nickname;Invalid Nickname;same;;;
war_thunder_nickname;Nickname in War Thunder: {name};Nickname in War Thunder: {name};same;;;
unlock/save_snapshot;Save achievement progress for later comparison;Save achievement progress for later comparison;same;;;
unlock/progress_snapshot;+{delta} (since {date});+{delta} (since {date});same;;;
pc_store_promo/title;Top up your Golden Eagles balance through the Gaijin.net store;Top up your Golden Eagles balance through the Gaijin.net store;same;;;
pc_store_promo/desc;"Remember, you can top up your Golden Eagles balance through the Gaijin.net store.

To do so, simply log in to store.gaijin.net in any browser using your console account.

Good luck in battle!";"Remember, you can top up your Golden Eagles balance through the Gaijin.net store.

To do so, simply log in to store.gaijin.net in any browser using your console account.

Good luck in battle!";same;;;
mainmenu/personalTasks/battlePassTasks;Battle Ass Challenges;Battle Pass Challenges;nice;;;
